날짜,북,동,남,서,강수량,풍속
2017-12-06,0,0.41,0.59,0,0.003,0.188
2017-12-08,0.91,0,0,0.09,0.0,0.281
2017-12-09,0.33,0.67,0,0,0.0,0.121
2017-12-11,0.82,0,0,0.18,0.0,0.452
2017-12-12,0.51,0,0,0.49,0.0,0.368
2017-12-13,0.57,0,0,0.43,0.0,0.33
2017-12-14,0.21,0.79,0,0,0.0,0.104
2017-12-15,0.2,0.8,0,0,0.0,0.071
2017-12-16,0.67,0,0,0.33,0.0,0.367
2017-12-17,0.86,0,0,0.14,0.0,0.274
2017-12-19,0.82,0,0,0.18,0.0,0.247
2017-12-22,0.31,0.69,0,0,0.0,0.117
2017-12-23,0,0,0.11,0.89,0.0,0.16
2017-12-24,0.87,0,0,0.13,0.138,0.466
2017-12-25,0.91,0,0,0.09,0.0,0.398
2017-12-26,0.84,0,0,0.16,0.0,0.395
2017-12-27,0.89,0,0,0.11,0.0,0.32
2017-12-28,0.91,0,0,0.09,0.0,0.175
2017-12-29,0.84,0,0,0.16,0.0,0.217
2017-12-30,0.2,0.8,0,0,0.007,0.081
2018-01-01,0.62,0,0,0.38,0.0,0.141
2018-01-02,0.91,0,0,0.09,0.0,0.358
2018-01-03,0.64,0,0,0.36,0.0,0.3
2018-01-05,0.87,0,0,0.13,0.0,0.237
2018-01-06,0.9,0,0,0.1,0.0,0.235
2018-01-07,0.27,0.73,0,0,0.0,0.1
2018-01-08,0.93,0,0,0.07,0.0,0.364
2018-01-09,0.82,0,0,0.18,0.0,0.428
2018-01-10,0.58,0,0,0.42,0.0,0.553
2018-01-11,0.91,0,0,0.09,0.0,0.417
2018-01-12,0.91,0,0,0.09,0.0,0.254
2018-01-13,0.36,0.64,0,0,0.0,0.1
2018-01-14,0,0.07,0.93,0,0.0,0.158
2018-01-15,0.86,0,0,0.14,0.0,0.198
2018-01-16,0.24,0.76,0,0,0.0,0.081
2018-01-17,0.8,0,0,0.2,0.0,0.255
2018-01-18,0.89,0,0,0.11,0.0,0.254
2018-01-19,0.8,0,0,0.2,0.0,0.214
2018-01-20,0.83,0,0,0.17,0.0,0.348
2018-01-21,0.76,0,0,0.24,0.0,0.171
2018-01-24,0.51,0,0,0.49,0.0,0.535
2018-01-25,0.38,0,0,0.62,0.0,0.412
2018-01-27,0.91,0,0,0.09,0.0,0.275
2018-01-28,0.92,0,0,0.08,0.0,0.342
2018-01-29,0,0,0,1,0.0,0.378
2018-01-30,0,0,0.2,0.8,0.003,0.267
2018-02-01,0.56,0,0,0.44,0.0,0.277
2018-02-02,0.83,0,0,0.17,0.0,0.262
2018-02-04,0.82,0,0,0.18,0.0,0.384
2018-02-05,0.58,0,0,0.42,0.0,0.538
2018-02-06,0.91,0,0,0.09,0.0,0.458
2018-02-07,0.73,0,0,0.27,0.0,0.234
2018-02-08,0.18,0.82,0,0,0.0,0.076
2018-02-09,0.28,0.72,0,0,0.0,0.097
2018-02-10,0.83,0,0,0.17,0.0,0.412
2018-02-11,0.91,0,0,0.09,0.0,0.394
2018-02-12,0.8,0,0,0.2,0.0,0.379
2018-02-13,0.91,0,0,0.09,0.0,0.25
2018-02-14,0.67,0,0,0.33,0.0,0.444
2018-02-15,0.84,0,0,0.16,0.0,0.361
2018-02-16,0.93,0,0,0.07,0.0,0.34
2018-02-17,0.89,0,0,0.11,0.0,0.409
2018-02-18,0.82,0,0,0.18,0.0,0.19
2018-02-19,0.82,0,0,0.18,0.0,0.195
2018-02-20,0.8,0,0,0.2,0.0,0.302
2018-02-21,0.53,0,0,0.47,0.0,0.361
2018-02-22,0,0,0.64,0.36,0.0,0.462
2018-02-24,0.82,0,0,0.18,0.0,0.328
2018-02-25,0.93,0,0,0.07,0.0,0.328
2018-02-26,0.71,0,0,0.29,0.0,0.19
2018-02-27,0.78,0,0,0.22,0.0,0.138
2018-02-28,0.98,0.02,0,0,0.173,0.275
2018-03-01,0.91,0,0,0.09,0.003,0.468
2018-03-02,0.96,0,0,0.04,0.0,0.277
2018-03-03,0.96,0,0,0.04,0.0,0.311
2018-03-04,0.49,0.51,0,0,0.08,0.191
2018-03-05,0,0.1,0.9,0,0.024,0.271
2018-03-06,0.22,0.78,0,0,0.0,0.087
2018-03-07,0,0.24,0.76,0,0.003,0.223
2018-03-08,0.62,0,0,0.38,0.028,0.301
2018-03-09,0.8,0,0,0.2,0.0,0.215
2018-03-10,0.84,0,0,0.16,0.0,0.3
2018-03-11,0.84,0,0,0.16,0.0,0.312
2018-03-12,0.82,0,0,0.18,0.0,0.337
2018-03-13,0,0,0.31,0.69,0.0,0.308
2018-03-14,0,0,0.52,0.48,0.0,0.332
2018-03-15,0.73,0,0,0.27,0.187,0.334
2018-03-16,0.94,0.06,0,0,0.0,0.325
2018-03-17,0.87,0,0,0.13,0.0,0.325
2018-03-18,0,0,0,1,0.003,0.224
2018-03-19,0.96,0.04,0,0,0.007,0.419
2018-03-20,0,0.02,0.98,0,0.0,0.528
2018-03-21,0.31,0.69,0,0,0.007,0.244
2018-03-22,0.91,0,0,0.09,0.0,0.314
2018-03-23,0.82,0,0,0.18,0.0,0.287
2018-03-24,0.86,0,0,0.14,0.0,0.357
2018-03-25,0.93,0,0,0.07,0.0,0.251
2018-03-26,0.87,0,0,0.13,0.0,0.314
2018-03-27,0.8,0,0,0.2,0.0,0.265
2018-03-28,0.92,0,0,0.08,0.0,0.314
2018-03-29,0.84,0,0,0.16,0.0,0.301
2018-03-30,0.8,0,0,0.2,0.0,0.285
2018-03-31,0.87,0,0,0.13,0.0,0.29
2018-04-01,0,0,0.22,0.78,0.0,0.262
2018-04-02,0,0,0.44,0.56,0.0,0.272
2018-04-03,0.87,0,0,0.13,0.0,0.369
2018-04-04,0,0.07,0.93,0,0.128,0.267
2018-04-05,0.98,0.02,0,0,0.073,0.325
2018-04-07,0.87,0,0,0.13,0.0,0.581
2018-04-08,0.89,0,0,0.11,0.021,0.252
2018-04-09,0.29,0.71,0,0,0.0,0.086
2018-04-10,0,0,0.31,0.69,0.035,0.805
2018-04-12,0.87,0,0,0.13,0.0,0.342
2018-04-13,0.4,0.6,0,0,0.0,0.134
2018-04-14,0.91,0,0,0.09,0.062,0.409
2018-04-15,0.8,0,0,0.2,0.0,0.379
2018-04-16,0.71,0,0,0.29,0.0,0.287
2018-04-17,0.91,0,0,0.09,0.0,0.427
2018-04-18,0.91,0,0,0.09,0.0,0.254
2018-04-19,0.8,0,0,0.2,0.0,0.321
2018-04-20,0.26,0.74,0,0,0.0,0.06
2018-04-21,0.87,0,0,0.13,0.0,0.302
2018-04-22,0.36,0.64,0,0,0.107,0.147
2018-04-23,0,0.27,0.73,0,0.408,0.325
2018-04-24,0,0.2,0.8,0,0.021,0.204
2018-04-25,0.84,0,0,0.16,0.0,0.418
2018-04-26,0.89,0,0,0.11,0.0,0.318
2018-04-27,0.84,0,0,0.16,0.0,0.267
2018-04-28,0.84,0,0,0.16,0.0,0.28
2018-04-29,0.89,0,0,0.11,0.0,0.358
2018-04-30,0.79,0,0,0.21,0.0,0.29
2018-05-01,0.82,0,0,0.18,0.0,0.213
2018-05-02,0.89,0,0,0.11,0.083,0.417
2018-05-03,0.83,0,0,0.17,0.007,0.35
2018-05-04,0.91,0,0,0.09,0.0,0.405
2018-05-05,0,0,0.16,0.84,0.0,0.429
2018-05-06,0.49,0.51,0,0,0.152,0.114
2018-05-07,0.87,0,0,0.13,0.0,0.227
2018-05-08,0,0.04,0.96,0,0.0,0.264
2018-05-09,0.87,0,0,0.13,0.0,0.294
2018-05-10,0.91,0,0,0.09,0.0,0.377
2018-05-11,0.93,0,0,0.07,0.0,0.26
2018-05-12,0.58,0.42,0,0,0.221,0.1
2018-05-13,0.86,0,0,0.14,0.003,0.31
2018-05-14,0.93,0,0,0.07,0.0,0.258
2018-05-15,0.71,0,0,0.29,0.0,0.111
2018-05-16,0,0,0,1,0.311,0.284
2018-05-17,0.82,0,0,0.18,0.574,0.264
2018-05-18,0.36,0.64,0,0,0.045,0.203
2018-05-19,0.38,0.62,0,0,0.0,0.233
2018-05-20,0.42,0.58,0,0,0.0,0.183
2018-05-21,0,0.42,0.58,0,0.0,0.208
2018-05-22,0.82,0,0,0.18,0.087,0.171
2018-05-23,0.53,0,0,0.47,0.045,0.307
2018-05-24,0.29,0.71,0,0,0.0,0.155
2018-05-25,0.84,0,0,0.16,0.0,0.321
2018-05-26,0.91,0,0,0.09,0.0,0.248
2018-05-27,0.91,0,0,0.09,0.0,0.291
2018-05-28,0.89,0,0,0.11,0.0,0.348
2018-05-29,0.82,0,0,0.18,0.007,0.338
2018-05-31,0.79,0,0,0.21,0.0,0.335
2018-06-01,0.89,0,0,0.11,0.0,0.332
2018-06-02,0.84,0,0,0.16,0.0,0.282
2018-06-03,0.84,0,0,0.16,0.0,0.32
2018-06-04,0.87,0,0,0.13,0.0,0.267
2018-06-05,0.49,0,0,0.51,0.0,0.24
2018-06-06,0.98,0,0,0.02,0.0,0.345
2018-06-07,0.98,0,0,0.02,0.0,0.278
2018-06-08,0.87,0,0,0.13,0.0,0.321
2018-06-09,0.38,0.62,0,0,0.003,0.17
2018-06-10,0.99,0.01,0,0,0.003,0.191
2018-06-11,0.83,0,0,0.17,0.035,0.21
2018-06-12,0.82,0,0,0.18,0.0,0.334
2018-06-13,0.74,0,0,0.26,0.0,0.227
2018-06-14,0,0.16,0.84,0,0.201,0.154
2018-06-15,0,0.02,0.98,0,0.114,0.213
2018-06-16,0.82,0,0,0.18,0.0,0.201
2018-06-17,0.89,0,0,0.11,0.0,0.203
2018-06-18,0.91,0,0,0.09,0.0,0.34
2018-06-19,0.87,0,0,0.13,0.0,0.218
2018-06-20,0.89,0,0,0.11,0.0,0.35
2018-06-21,0.87,0,0,0.13,0.0,0.307
2018-06-22,0.89,0,0,0.11,0.0,0.285
2018-06-23,0.96,0,0,0.04,0.0,0.359
2018-06-24,0.82,0,0,0.18,0.0,0.277
2018-06-25,0.78,0,0,0.22,0.0,0.171
2018-06-26,0,0,0.62,0.38,0.495,0.441
2018-06-27,0,0,0.29,0.71,0.007,0.318
2018-06-28,0,0,0.13,0.87,0.183,0.204
2018-06-29,0.84,0,0,0.16,0.045,0.251
2018-06-30,0.31,0.69,0,0,0.1,0.098
2018-07-01,0,0.07,0.93,0,0.578,0.106
2018-07-02,0.47,0.53,0,0,0.412,0.101
2018-07-03,0.37,0.63,0,0,0.003,0.144
2018-07-04,0.98,0,0,0.02,0.0,0.328
2018-07-05,0.43,0.57,0,0,0.003,0.157
2018-07-06,0,0.02,0.98,0,0.0,0.271
2018-07-07,0.84,0.16,0,0,0.0,0.218
2018-07-08,0,0.4,0.6,0,0.0,0.183
2018-07-09,0,0.2,0.8,0,0.097,0.173
2018-07-10,0.42,0.58,0,0,0.114,0.141
2018-07-11,0.36,0.64,0,0,0.021,0.106
2018-07-12,0.8,0,0,0.2,0.007,0.241
2018-07-13,0.84,0,0,0.16,0.0,0.23
2018-07-14,0.82,0,0,0.18,0.0,0.272
2018-07-15,0.89,0,0,0.11,0.0,0.304
2018-07-16,0.73,0,0,0.27,0.0,0.271
2018-07-17,0.81,0,0,0.19,0.0,0.274
2018-07-18,0.82,0,0,0.18,0.0,0.277
2018-07-19,0.8,0,0,0.2,0.0,0.288
2018-07-20,0.82,0,0,0.18,0.0,0.298
2018-07-21,0.76,0,0,0.24,0.0,0.218
2018-07-22,0.87,0,0,0.13,0.0,0.287
2018-07-23,0.98,0,0,0.02,0.0,0.25
2018-07-24,0.91,0,0,0.09,0.0,0.348
2018-07-25,0.82,0,0,0.18,0.0,0.271
2018-07-26,0.89,0,0,0.11,0.0,0.291
2018-07-27,0.87,0,0,0.13,0.0,0.332
2018-07-28,0,0,0.99,0.01,0.052,0.214
2018-07-29,0.36,0.64,0,0,0.0,0.23
2018-07-30,0.53,0.47,0,0,0.0,0.197
2018-07-31,0,0.24,0.76,0,0.0,0.163
2018-08-01,0.84,0,0,0.16,0.0,0.297
2018-08-02,0.93,0,0,0.07,0.0,0.281
2018-08-03,0.87,0,0,0.13,0.0,0.367
2018-08-04,0.91,0,0,0.09,0.0,0.345
2018-08-05,0.88,0,0,0.12,0.014,0.422
2018-08-06,0.89,0,0,0.11,0.048,0.252
2018-08-07,0.91,0,0,0.09,0.0,0.341
2018-08-08,0.91,0,0,0.09,0.0,0.368
2018-08-09,0.92,0,0,0.08,0.014,0.261
2018-08-10,0.33,0.67,0,0,0.0,0.141
2018-08-11,0,0.58,0.42,0,0.0,0.23
2018-08-12,0,0.4,0.6,0,0.035,0.26
2018-08-13,0.31,0.69,0,0,0.007,0.106
2018-08-14,0.22,0.78,0,0,0.0,0.047
2018-08-15,0.56,0.44,0,0,0.007,0.118
2018-08-16,0.4,0.6,0,0,0.0,0.2
2018-08-17,0,0.24,0.76,0,0.0,0.284
2018-08-18,0.12,0,0,0.88,0.0,0.211
2018-08-19,0.47,0.53,0,0,0.0,0.123
2018-08-20,0,0,0.07,0.93,0.0,0.407
2018-08-21,0,0,0.11,0.89,0.035,0.468
2018-08-22,0.49,0.51,0,0,0.0,0.146
2018-08-23,0.73,0.27,0,0,0.021,0.29
2018-08-24,0.91,0,0,0.09,0.052,0.312
2018-08-25,0,0,0.13,0.87,0.0,0.418
2018-08-26,0.42,0.58,0,0,0.014,0.107
2018-08-27,0.69,0.31,0,0,0.135,0.131
2018-08-28,0.58,0.42,0,0,0.668,0.074
2018-08-29,0,0,0.2,0.8,0.291,0.444
2018-08-30,0.89,0,0,0.11,0.066,0.254
2018-08-31,0.87,0,0,0.13,0.0,0.284
2018-09-01,0.29,0.71,0,0,0.0,0.113
2018-09-02,0,0.38,0.62,0,0.0,0.243
2018-09-03,0,0.18,0.82,0,0.239,0.136
2018-09-05,0.96,0,0,0.04,0.0,0.464
2018-09-06,0,0,0.21,0.79,0.007,0.438
2018-09-07,0.62,0,0,0.38,0.003,0.371
2018-09-08,0.61,0,0,0.39,0.0,0.307
2018-09-09,0.61,0.39,0,0,0.0,0.167
2018-09-10,0.8,0.2,0,0,0.0,0.251
2018-09-11,0.84,0.16,0,0,0.0,0.223
2018-09-12,0.6,0.4,0,0,0.0,0.214
2018-09-13,0.64,0.36,0,0,0.0,0.183
2018-09-14,0.76,0.24,0,0,0.003,0.193
2018-09-15,0.84,0.16,0,0,0.0,0.154
2018-09-16,0.96,0,0,0.04,0.014,0.262
2018-09-17,0.87,0,0,0.13,0.0,0.264
2018-09-18,0.91,0,0,0.09,0.0,0.277
2018-09-19,0.22,0.78,0,0,0.0,0.049
2018-09-20,0.8,0.2,0,0,0.035,0.251
2018-09-21,0.89,0.11,0,0,0.125,0.231
2018-09-22,0.87,0,0,0.13,0.045,0.292
2018-09-23,0.84,0,0,0.16,0.0,0.347
2018-09-24,0.82,0,0,0.18,0.0,0.305
2018-09-25,0.37,0.63,0,0,0.0,0.13
2018-09-26,0.78,0.22,0,0,0.0,0.227
2018-09-27,0.53,0.47,0,0,0.0,0.171
2018-09-28,0.8,0.2,0,0,0.0,0.187
2018-09-29,0.67,0.33,0,0,0.0,0.124
2018-09-30,0.9,0,0,0.1,0.0,0.504
2018-10-01,0.87,0,0,0.13,0.0,0.448
2018-10-02,0.84,0,0,0.16,0.0,0.28
2018-10-03,0.36,0.64,0,0,0.0,0.121
2018-10-04,0.51,0.49,0,0,0.0,0.158
2018-10-05,0.87,0.13,0,0,0.253,0.201
2018-10-06,0.92,0.08,0,0,0.384,0.35
2018-10-07,0.76,0,0,0.24,0.0,0.198
2018-10-08,0.78,0,0,0.22,0.0,0.185
2018-10-09,0,0.28,0.72,0,0.0,0.164
2018-10-10,0.91,0,0,0.09,0.048,0.378
2018-10-11,0.64,0,0,0.36,0.0,0.255
2018-10-12,0.84,0,0,0.16,0.0,0.164
2018-10-13,0.38,0.62,0,0,0.0,0.123
2018-10-14,0.38,0.62,0,0,0.0,0.141
2018-10-15,0.69,0,0,0.31,0.0,0.217
2018-10-16,0.84,0,0,0.16,0.0,0.207
2018-10-17,0.74,0,0,0.26,0.0,0.217
2018-10-18,0.31,0.69,0,0,0.0,0.108
2018-10-19,0.82,0,0,0.18,0.0,0.22
2018-10-20,0.38,0.62,0,0,0.0,0.144
2018-10-21,0.24,0.76,0,0,0.0,0.054
2018-10-22,0.37,0.63,0,0,0.0,0.098
2018-10-23,0.39,0.61,0,0,0.035,0.116
2018-10-24,0.76,0,0,0.24,0.0,0.218
2018-10-25,0.36,0.64,0,0,0.0,0.153
2018-10-26,0.89,0,0,0.11,0.076,0.325
2018-10-27,0.87,0,0,0.13,0.0,0.431
2018-10-28,0.71,0,0,0.29,0.038,0.254
2018-10-29,0.56,0,0,0.44,0.0,0.334
2018-10-30,0.88,0,0,0.12,0.0,0.271
2018-10-31,0.64,0,0,0.36,0.0,0.254
2018-11-01,0.76,0,0,0.24,0.0,0.194
2018-11-02,0.33,0.67,0,0,0.0,0.121
2018-11-03,0.31,0.69,0,0,0.0,0.144
2018-11-04,0.24,0.76,0,0,0.0,0.064
2018-11-05,0.87,0,0,0.13,0.0,0.224
2018-11-06,0.96,0,0,0.04,0.0,0.151
2018-11-07,0.82,0.18,0,0,0.014,0.168
2018-11-08,0.89,0.11,0,0,0.443,0.26
2018-11-09,0.93,0,0,0.07,0.007,0.425
2018-11-10,0.89,0,0,0.11,0.0,0.252
2018-11-11,0.37,0.63,0,0,0.0,0.155
2018-11-12,0.67,0,0,0.33,0.0,0.181
2018-11-13,0.76,0,0,0.24,0.0,0.174
2018-11-14,0.58,0,0,0.42,0.0,0.208
2018-11-15,0.31,0.69,0,0,0.0,0.121
2018-11-16,0.3,0.7,0,0,0.0,0.111
2018-11-17,0.73,0,0,0.27,0.0,0.2
2018-11-18,0.18,0.82,0,0,0.0,0.04
2018-11-19,0.22,0.78,0,0,0.0,0.06
2018-11-20,0.31,0.69,0,0,0.0,0.148
2018-11-21,0.16,0,0,0.84,0.007,0.214
2018-11-22,0.84,0,0,0.16,0.0,0.385
2018-11-23,0.51,0,0,0.49,0.0,0.204
2018-11-24,0.91,0.09,0,0,0.083,0.267
2018-11-25,0.36,0.64,0,0,0.0,0.14
2018-11-26,0.4,0.6,0,0,0.0,0.165
2018-11-27,0.28,0.72,0,0,0.0,0.12
2018-11-28,0.71,0,0,0.29,0.0,0.191
2018-11-29,0.42,0.58,0,0,0.0,0.157
2018-11-30,0.87,0,0,0.13,0.0,0.274
2018-12-01,0.38,0.62,0,0,0.0,0.14
2018-12-02,0.94,0.06,0,0,0.0,0.204
2018-12-03,0,0.02,0.98,0,0.066,0.188
2018-12-04,0.89,0,0,0.11,0.035,0.35
2018-12-05,0.87,0,0,0.13,0.0,0.291
2018-12-06,0.87,0,0,0.13,0.0,0.374
2018-12-07,0.58,0,0,0.42,0.0,0.586
2018-12-08,0.53,0,0,0.47,0.0,0.359
2018-12-09,0.93,0,0,0.07,0.0,0.267
2018-12-10,0.51,0.49,0,0,0.0,0.151
2018-12-11,0.36,0.64,0,0,0.0,0.14
2018-12-12,0.93,0,0,0.07,0.0,0.334
2018-12-13,0.49,0,0,0.51,0.003,0.589
2018-12-14,0.84,0,0,0.16,0.0,0.235
2018-12-15,0.32,0.68,0,0,0.0,0.111
2018-12-16,0.33,0.67,0,0,0.0,0.148
2018-12-17,0.21,0.79,0,0,0.0,0.074
2018-12-18,0.96,0,0,0.04,0.0,0.26
2018-12-19,0.76,0,0,0.24,0.0,0.197
2018-12-20,0.2,0.8,0,0,0.0,0.07
2018-12-21,0.36,0.64,0,0,0.0,0.141
2018-12-22,0.9,0,0,0.1,0.0,0.25
2018-12-23,0.89,0,0,0.11,0.0,0.391
2018-12-24,0.92,0,0,0.08,0.0,0.288
2018-12-25,0.42,0.58,0,0,0.0,0.163
2018-12-26,0.6,0,0,0.4,0.0,0.447
2018-12-27,0.62,0,0,0.38,0.0,0.536
2018-12-28,0.93,0,0,0.07,0.0,0.431
2018-12-29,0.68,0,0,0.32,0.0,0.454
2018-12-30,0.82,0,0,0.18,0.0,0.134
2018-12-31,0.13,0.87,0,0,0.0,0.077
2019-01-01,0.98,0,0,0.02,0.0,0.328
2019-01-02,0.84,0,0,0.16,0.0,0.225
2019-01-03,0.87,0,0,0.13,0.0,0.203
2019-01-04,0.24,0.76,0,0,0.0,0.083
2019-01-05,0.58,0,0,0.42,0.0,0.365
2019-01-06,0.87,0,0,0.13,0.0,0.218
2019-01-07,0.79,0,0,0.21,0.0,0.215
2019-01-08,0.89,0,0,0.11,0.0,0.382
2019-01-09,0.92,0,0,0.08,0.0,0.21
2019-01-10,0.86,0,0,0.14,0.0,0.235
2019-01-11,0.33,0.67,0,0,0.0,0.121
2019-01-12,0.87,0,0,0.13,0.0,0.243
2019-01-13,0.92,0,0,0.08,0.0,0.252
2019-01-14,0.93,0,0,0.07,0.0,0.178
2019-01-15,0.91,0,0,0.09,0.0,0.368
2019-01-16,0.84,0,0,0.16,0.0,0.328
2019-01-17,0.76,0,0,0.24,0.0,0.295
2019-01-18,0.84,0,0,0.16,0.0,0.183
2019-01-19,0.42,0.58,0,0,0.0,0.164
2019-01-20,0.84,0,0,0.16,0.0,0.448
2019-01-21,0.87,0,0,0.13,0.0,0.234
2019-01-22,0,0,0.96,0.04,0.0,0.245
2019-01-23,0,0,0.98,0.02,0.0,0.205
2019-01-24,0.87,0,0,0.13,0.0,0.271
2019-01-25,0.81,0,0,0.19,0.0,0.297
2019-01-26,0.68,0,0,0.32,0.0,0.401
2019-01-27,0.84,0,0,0.16,0.0,0.301
2019-01-28,0.58,0,0,0.42,0.0,0.496
2019-01-29,0.84,0,0,0.16,0.0,0.244
2019-01-30,0.92,0,0,0.08,0.0,0.245
2019-01-31,0.84,0,0,0.16,0.0,0.409
2019-02-01,0.82,0,0,0.18,0.0,0.261
2019-02-02,0.6,0.4,0,0,0.0,0.154
2019-02-03,0.87,0.13,0,0,0.111,0.223
2019-02-04,0.91,0,0,0.09,0.0,0.347
2019-02-05,0.67,0.33,0,0,0.0,0.128
2019-02-06,0.47,0.53,0,0,0.0,0.144
2019-02-07,0.93,0,0,0.07,0.003,0.566
2019-02-08,0.92,0,0,0.08,0.0,0.381
2019-02-09,0.51,0,0,0.49,0.0,0.405
2019-02-10,0.8,0,0,0.2,0.0,0.277
2019-02-11,0.87,0,0,0.13,0.0,0.302
2019-02-12,0.58,0,0,0.42,0.0,0.292
2019-02-13,0.58,0,0,0.42,0.0,0.372
2019-02-14,0.99,0,0,0.01,0.0,0.235
2019-02-15,0.91,0,0,0.09,0.0,0.215
2019-02-16,0.62,0,0,0.38,0.0,0.341
2019-02-17,0.82,0,0,0.18,0.0,0.24
2019-02-18,0.81,0,0,0.19,0.0,0.197
2019-02-19,0.92,0,0,0.08,0.021,0.243
2019-02-21,0.89,0,0,0.11,0.0,0.243
2019-02-23,0.31,0.69,0,0,0.0,0.153
2019-02-24,0.29,0.71,0,0,0.0,0.123
2019-02-25,0.96,0,0,0.04,0.0,0.358
2019-02-26,0.87,0,0,0.13,0.0,0.251
2019-02-27,0.87,0,0,0.13,0.0,0.292
2019-02-28,0.89,0,0,0.11,0.0,0.304
2019-03-02,0.69,0,0,0.31,0.0,0.151
2019-03-03,0.24,0.76,0,0,0.0,0.077
2019-03-04,0.89,0,0,0.11,0.0,0.281
2019-03-05,0.91,0,0,0.09,0.0,0.287
2019-03-06,0.88,0,0,0.12,0.0,0.265
2019-03-08,0.96,0,0,0.04,0.0,0.32
2019-03-09,0.82,0,0,0.18,0.0,0.19
2019-03-10,0.73,0.27,0,0,0.0,0.14
2019-03-11,0.84,0,0,0.16,0.0,0.375
2019-03-12,0.93,0,0,0.07,0.0,0.465
2019-03-13,0.87,0,0,0.13,0.0,0.447
2019-03-14,0,0,0.2,0.8,0.0,0.295
2019-03-15,0.82,0,0,0.18,0.024,0.225
2019-03-16,0.76,0,0,0.24,0.0,0.315
2019-03-17,0.84,0,0,0.16,0.0,0.241
2019-03-18,0.78,0,0,0.22,0.0,0.18
2019-03-19,0.3,0.7,0,0,0.0,0.111
2019-03-20,0.87,0.13,0,0,0.114,0.188
2019-03-21,0.96,0,0,0.04,0.023,0.518
2019-03-22,0.48,0,0,0.52,0.0,0.417
2019-03-23,0.82,0,0,0.18,0.012,0.3
2019-03-24,0.91,0,0,0.09,0.0,0.301
2019-03-25,0,0,0.36,0.64,0.0,0.345
2019-03-26,0.9,0,0,0.1,0.0,0.285
2019-03-27,0,0,0.67,0.33,0.0,0.405
2019-03-28,0.89,0,0,0.11,0.0,0.389
2019-03-29,0.87,0,0,0.13,0.0,0.388
2019-03-30,0.89,0,0,0.11,0.012,0.598
2019-03-31,0.88,0,0,0.12,0.0,0.471
2019-04-01,0.73,0,0,0.27,0.0,0.277
2019-04-02,0.84,0,0,0.16,0.0,0.331
2019-04-03,0.96,0,0,0.04,0.0,0.392
2019-04-04,0,0,0.87,0.13,0.0,0.379
2019-04-05,0.91,0,0,0.09,0.0,0.429
2019-04-06,0.4,0.6,0,0,0.006,0.167
2019-04-07,0.66,0,0,0.34,0.0,0.35
2019-04-08,0.62,0,0,0.38,0.0,0.402
2019-04-09,0.81,0.19,0,0,0.12,0.331
2019-04-10,0.31,0,0,0.69,0.039,0.288
2019-04-11,0.87,0,0,0.13,0.0,0.307
2019-04-12,0.82,0,0,0.18,0.0,0.26
2019-04-13,0.89,0,0,0.11,0.0,0.337
2019-04-14,0.84,0,0,0.16,0.012,0.371
2019-04-15,0.89,0,0,0.11,0.0,0.267
2019-04-16,0.33,0.67,0,0,0.0,0.14
2019-04-17,0.84,0,0,0.16,0.0,0.268
2019-04-18,0.82,0,0,0.18,0.0,0.277
2019-04-19,0.62,0.38,0,0,0.0,0.213
2019-04-20,0.9,0,0,0.1,0.008,0.32
2019-04-21,0.89,0,0,0.11,0.002,0.308
2019-04-22,0.9,0,0,0.1,0.0,0.243
2019-04-23,0.89,0,0,0.11,0.0,0.22
2019-04-24,0.91,0,0,0.09,0.028,0.389
2019-04-25,0.87,0.13,0,0,0.078,0.295
2019-04-26,0.44,0.56,0,0,0.034,0.234
2019-04-27,0.84,0,0,0.16,0.0,0.322
2019-04-28,0.91,0,0,0.09,0.0,0.305
2019-04-29,0.31,0.69,0,0,0.0,0.124
2019-04-30,0.27,0.73,0,0,0.0,0.078
2019-05-01,0.87,0,0,0.13,0.0,0.344
2019-05-02,0.91,0,0,0.09,0.0,0.335
2019-05-03,0.87,0,0,0.13,0.0,0.307
2019-05-04,0.89,0,0,0.11,0.0,0.291
2019-05-05,0.84,0,0,0.16,0.0,0.434
2019-05-06,0.36,0,0,0.64,0.0,0.551
2019-05-07,0.84,0,0,0.16,0.0,0.32
2019-05-08,0.96,0,0,0.04,0.0,0.324
2019-05-09,0.92,0,0,0.08,0.0,0.342
2019-05-10,0.91,0,0,0.09,0.0,0.294
2019-05-11,0.89,0,0,0.11,0.0,0.295
2019-05-12,0.89,0,0,0.11,0.0,0.257
2019-05-13,0.87,0,0,0.13,0.0,0.305
2019-05-14,0.91,0,0,0.09,0.0,0.204
2019-05-15,0.89,0,0,0.11,0.0,0.317
2019-05-16,0.89,0,0,0.11,0.0,0.308
2019-05-17,0.9,0,0,0.1,0.0,0.17
2019-05-18,0,0.49,0.51,0,0.0,0.318
2019-05-19,0,1,0,0,0.152,0.18
2019-05-20,0.98,0,0,0.02,0.06,0.488
2019-05-21,0,0,0.18,0.82,0.0,0.351
2019-05-22,0,0,0.28,0.72,0.0,0.442
2019-05-23,0.91,0,0,0.09,0.0,0.304
2019-05-24,0.93,0,0,0.07,0.0,0.354
2019-05-25,0.84,0,0,0.16,0.0,0.203
2019-05-26,0.91,0,0,0.09,0.0,0.368
2019-05-27,0,0.14,0.86,0,0.049,0.215
2019-05-29,0.78,0,0,0.22,0.0,0.369
